age,height
28,65
27,68
29,72
35,70
24,70
25,75
24,66
25,71
37,68
40,67
23,72
29,76
49,72
42,68
28,63
39,69
25,71
36,75
33,67
28,70
28,70
36,66
54,65
36,69
31,69
36,69
36,69
27,66
27,65
25,67
34,70
24,69
34,75
33,64
26,71
41,63
29,73
52,65
26,63
30,68
30,68
26,73
30,72
26,67
41,59
26,69
22,75
37,73
30,74
34,74
28,69
24,67
51,71
34,81
32,70
27,69
38,68
29,65
49,63
48,67
25,68
28,68
34,77
27,71
28,65
46,68
42,68
55,64
25,70
26,69
28,66
36,72
23,71
38,71
28,70
21,62
32,63
28,70
32,67
34,66
24,74
47,77
34,67
29,69
26,65
33,71
26,70
41,76
36,71
24,73
24,95
32,71
35,69
29,72
28,67
47,65
39,74
32,70
36,65
26,68
49,69
37,72
37,72
27,63
20,71
41,72
41,63
25,61
48,64
36,69
37,72
36,70
34,61
32,64
41,64
36,65
24,67
32,69
25,72
38,66
29,69
23,70
23,62
20,72
25,72
45,65
42,72
35,61
37,64
36,63
25,69
28,63
36,70
27,65
26,69
30,66
33,64
36,70
32,68
51,65
18,59
24,66
55,63
34,62
24,65
36,64
52,67
24,65
41,64
36,72
23,63
32,68
28,63
33,65
31,61
29,94
42,72
28,65
43,67
21,62
24,71
19,63
29,65
27,62
42,62
23,62
32,71
36,65
27,71
46,75
24,67
28,72
59,65
25,71
30,74
33,64
22,68
49,66
24,68
42,65
29,62
26,76
39,71
22,72
21,66
38,69
46,67
27,72
60,70
26,73
49,64
45,67
29,66
24,66
34,69
20,73
37,72
33,71
33,68
28,71
52,73
26,72
54,68
30,60
40,68
26,72
23,73
32,72
29,68
18,65
31,63
30,67
27,70
26,73
33,68
44,64
53,67
31,71
33,65
26,68
42,64
22,69
34,69
22,72
43,68
20,74
32,69
33,74
53,72
34,66
35,71
36,67
57,71
55,67
51,71
42,70
27,74
23,72
27,69
23,69
28,72
33,66
42,67
24,67
44,68
25,74
49,67
50,64
34,65
33,71
35,67
33,70
27,67
24,72
32,73
34,66
28,67
32,68
43,66
29,68
34,70
23,65
24,68
25,66
43,66
27,63
38,71
36,68
28,70
26,70
37,74
53,61
48,67
29,71
29,75
49,68
29,66
31,70
27,75
36,66
31,62
30,71
34,65
36,68
33,63
26,70
35,72
28,68
44,71
48,70
22,70
57,70
30,69
27,70
22,70
33,67
34,66
27,68
43,67
20,66
60,64
37,69
50,63
26,60
30,71
29,71
32,74
20,68
27,72
31,66
21,66
42,72
42,61
26,67
31,64
42,68
31,64
44,70
40,64
42,67
38,65
41,61
31,65
30,68
40,71
53,68
29,75
22,64
26,68
30,68
23,72
28,72
63,61
27,66
63,66
32,64
33,64
26,69
33,67
33,72
31,76
26,63
33,72
28,68
19,65
55,66
27,62
28,68
30,67
23,71
51,62
29,62
20,65
27,66
41,66
60,70
21,74
21,68
21,68
35,63
24,70
33,68
37,64
42,65
62,63
33,66
42,68
23,70
40,64
25,62
34,65
50,61
44,63
32,70
38,70
27,72
24,71
23,62
27,67
28,71
24,75
30,67
29,69
40,76
23,66
40,70
58,71
46,69
41,70
52,66
27,65
40,65
29,72
42,60
30,74
20,66
24,66
20,62
31,63
33,65
45,63
34,70
34,68
22,73
56,69
34,67
39,70
32,65
38,70
26,70
35,75
29,69
31,63
26,65
25,65
35,64
50,76
28,66
28,72
52,72
47,72
33,74
33,65
32,65
62,71
27,72
68,73
23,62
24,71
41,72
40,62
42,68
25,71
25,75
33,64
29,63
29,68
30,67
19,74
28,72
64,68
30,73
23,64
44,61
27,71
32,70
29,68
23,65
21,67
38,71
33,73
28,74
37,67
49,68
20,65
27,67
36,64
28,70
27,69
31,74
28,70
33,69
32,68
33,71
37,64
25,68
29,72
23,70
26,67
28,61
27,67
34,62
29,73
45,72
32,73
24,84
27,69
26,70
42,70
29,69
32,75
22,73
30,73
31,75
41,72
28,62
28,67
25,64
28,64
39,68
28,69
25,71
24,70
20,66
37,68
33,71
34,74
28,64
29,70
25,76
32,70
31,72
45,66
31,67
50,61
24,63
34,65
28,68
23,60
28,72
24,70
68,69
33,68
36,64
23,70
40,62
34,73
56,71
31,69
36,67
44,74
49,68
33,74
60,63
42,65
24,66
29,62
22,70
25,62
37,63
25,66
26,70
29,66
23,72
23,72
28,60
51,73
37,74
40,71
46,72
59,63
26,64
56,72
57,71
41,67
27,69
38,73
29,72
30,70
31,67
27,74
23,67
29,68
26,67
35,70
25,70
25,73
33,64
33,66
34,70
22,72
27,70
24,72
27,70
45,66
45,71
31,74
24,71
40,72
52,70
40,72
55,65
52,90
43,67
22,67
22,71
23,72
20,72
24,70
28,69
25,73
36,72
19,66
28,72
28,76
48,69
56,68
49,72
44,68
55,73
29,68
25,68
26,63
38,63
26,72
39,74
31,72
34,75
32,69
30,60
36,73
23,70
31,69
36,72
22,73
20,66
59,66
24,72
34,69
23,67
36,68
33,66
44,72
26,68
45,64
31,71
28,67
28,71
42,70
28,72
22,70
31,67
24,69
24,72
26,70
30,74
41,69
28,64
30,74
37,66
28,69
39,71
30,72
27,69
26,65
24,72
27,66
18,72
25,70
34,69
30,70
25,73
41,69
24,70
27,69
61,67
58,70
33,64
41,63
23,65
28,74
27,66
22,67
24,69
24,76
36,74
25,73
24,66
31,66
43,65
20,60
22,72
28,68
22,63
26,64
25,71
23,74
34,62
38,67
23,69
29,69
35,64
31,75
32,74
22,74
41,73
65,72
44,72
31,71
41,72
32,72
24,65
26,71
43,68
31,66
42,72
45,69
54,74
40,70
38,71
30,69
30,65
33,67
32,61
45,71
28,66
32,72
36,67
43,62
30,69
38,69
33,66
25,65
35,67
20,74
34,72
53,60
49,75
36,66
31,71
43,71
33,68
27,65
27,63
22,61
27,66
32,69
29,68
39,65
35,68
30,69
24,71
28,72
25,69
33,67
29,63
31,70
39,67
52,67
30,77
49,66
30,65
42,69
39,68
29,63
36,68
26,66
31,69
27,62
24,72
43,73
33,64
30,71
34,67
34,74
29,62
26,63
26,63
28,62
30,74
28,77
27,78
36,69
29,66
28,67
25,67
28,72
27,70
41,69
28,72
23,65
33,70
22,66
28,64
29,69
30,68
34,75
30,67
52,67
27,68
43,65
20,66
30,62
52,72
26,67
25,70
23,66
28,71
27,71
27,77
45,67
57,65
24,70
42,66
22,70
45,69
32,60
58,61
32,61
40,66
52,62
45,67
63,67
26,62
42,65
32,62
26,71
26,70
42,66
39,70
25,74
40,74
25,69
32,71
34,74
33,67
28,69
30,70
29,72
38,69
24,62
27,77
28,74
23,71
25,72
30,72
38,69
41,73
45,69
23,71
25,67
32,73
21,72
31,67
41,71
30,72
26,72
27,70
23,60
30,70
24,73
32,62
32,64
23,64
26,71
31,68
23,68
29,68
33,65
20,74
26,65
32,69
26,75
44,71
21,63
29,70
25,71
22,76
28,73
22,69
36,69
26,74
29,68
27,74
50,71
23,66
36,66
30,69
27,65
27,71
27,70
25,68
45,68
35,70
25,66
26,67
31,69
35,66
37,72
22,70
21,73
29,67
25,75
40,74
19,67
28,72
33,65
18,67
47,65
21,61
28,67
32,65
42,64
20,68
31,72
19,65
24,71
27,72
34,68
25,68
23,71
45,71
29,70
25,69
20,73
26,72
32,72
35,68
42,76
27,73
22,68
30,73
46,73
40,74
44,67
34,67
36,65
38,64
37,70
44,65
31,66
40,63
22,62
37,72
30,72
29,66
28,70
31,71
24,72
43,72
36,70
26,75
28,73
20,71
47,76
35,73
32,70
19,65
24,65
25,67
34,69
18,68
44,74
25,65
22,76
35,75
32,71
31,72
38,68
34,70
41,74
29,70
24,68
28,74
31,67
35,77
27,68
32,70
37,67
31,67
24,72
34,64
19,71
21,62
33,71
45,72
38,70
33,72
27,75
34,71
29,69
23,69
25,67
43,70
29,69
34,69
38,66
23,67
36,74
62,62
40,64
28,71
29,71
36,60
31,72
36,72
45,70
22,71
37,71
47,74
25,70
35,68
44,71
49,70
32,68
30,68
24,69
28,74
34,69
28,73
30,64
24,74
30,75
34,68
41,66
26,69
38,71
47,72
49,68
31,72
35,73
34,73
32,70
64,66
21,70
35,65
38,62
30,74
24,68
30,64
42,58
49,63
34,67
34,70
27,68
57,67
26,74
44,67
28,68
54,68
39,72
51,67
32,64
21,70
32,65
35,69
46,66
27,65
42,67
34,65
34,75
33,67
27,71
28,70
41,70
27,75
27,75
32,73
56,65
29,61
26,68
29,71
30,68
44,66
52,70
22,67
24,74
28,74
24,72
40,65
33,70
44,69
23,63
30,65
29,72
55,67
25,71
24,72
40,76
38,66
27,72
25,66
33,73
45,57
50,66
23,66
24,67
27,66
34,76
22,63
27,63
25,66
31,72
31,72
27,73
41,60
30,68
29,63
49,66
30,71
25,70
29,66
27,69
26,72
29,64
42,64
51,61
20,68
45,62
33,64
26,64
26,67
35,64
25,65
35,73
26,75
57,69
48,64
27,60
24,67
21,71
25,65
44,70
40,65
28,65
40,75
31,69
25,68
21,62
36,75
36,71
22,72
25,67
26,76
27,72
26,68
34,71
28,70
27,72
31,67
41,61
33,67
35,65
30,66
23,74
40,65
26,66
38,74
31,66
27,73
32,65
32,65
33,64
21,71
26,74
23,71
29,71
59,64
45,64
38,70
32,69
34,73
28,69
18,66
25,66
26,61
35,68
55,64
44,70
28,65
23,72
45,73
51,72
29,67
27,66
25,69
21,88
38,64
47,61
30,66
22,74
33,69
34,64
49,68
24,62
38,65
27,75
51,75
25,69
33,61
38,64
53,70
40,65
25,71
29,75
25,72
35,61
32,72
35,71
19,71
26,66
29,64
32,76
46,68
20,69
40,64
62,72
22,71
26,72
22,74
24,72
26,69
40,70
24,68
43,75
29,76
30,67
30,79
33,75
38,62
20,65
35,69
45,65
34,73
22,67
27,69
30,71
26,70
31,73
35,66
25,69
25,61
32,62
31,67
27,73
20,75
28,65
64,72
25,74
52,65
37,75
24,62
31,65
30,66
38,63
24,67
28,72
30,76
33,71
24,72
26,62
31,73
26,65
25,66
63,63
25,68
28,68
28,63
57,72
39,64
29,71
36,66
38,62
28,69
24,61
25,73
27,79
32,66
27,71
24,72
27,68
56,67
38,64
24,63
18,72
42,69
34,73
26,67
29,68
24,70
45,72
34,70
20,65
61,69
28,70
32,57
38,66
39,68
28,66
22,64
26,60
32,61
30,74
26,66
22,68
37,72
25,65
25,75
39,68
27,66
32,75
30,67
33,67
25,70
40,62
26,71
28,73
24,71
28,66
21,64
29,65
28,67
27,59
25,71
33,71
38,70
22,70
44,70
21,59
20,69
25,70
26,68
23,69
47,64
33,64
27,70
26,75
61,65
30,69
31,64
31,74
38,67
27,73
31,70
47,61
34,69
25,68
33,65
26,71
22,68
34,70
22,71
22,68
54,71
34,73
51,63
36,68
42,66
59,71
28,71
41,64
37,68
29,67
27,70
28,71
39,66
26,68
42,72
50,64
28,61
27,72
32,70
24,72
29,70
31,70
39,76
53,72
32,70
27,66
33,72
35,69
29,63
27,63
35,63
32,61
38,65
24,64
27,69
25,73
24,63
35,67
34,68
39,70
31,65
66,66
41,66
42,64
45,65
26,69
23,69
30,70
46,68
26,71
27,66
47,66
32,66
50,70
23,74
21,66
34,63
30,74
33,76
33,69
37,69
28,65
23,73
40,64
24,65
62,66
25,69
30,64
37,63
23,74
47,71
28,67
42,64
41,72
24,71
32,76
44,72
44,65
24,65
29,71
36,71
33,71
24,69
33,69
28,61
32,75
26,68
24,65
29,69
35,64
22,69
25,66
24,69
31,66
33,70
25,65
31,71
30,69
35,72
24,63
39,74
36,74
22,72
21,63
24,73
37,67
32,74
29,60
33,72
29,75
31,72
29,65
36,65
27,70
58,69
30,74
29,70
38,73
32,67
36,67
33,64
31,71
25,74
32,67
29,73
25,63
24,68
26,69
29,67
31,68
23,69
24,72
30,69
26,64
27,66
24,69
30,64
41,66
35,72
28,68
22,65
38,70
27,61
26,64
47,71
23,62
30,69
29,68
25,70
25,70
27,72
25,70
27,63
28,72
36,76
39,67
28,70
28,66
32,72
39,71
35,69
29,65
24,72
35,70
28,67
27,71
27,72
25,66
20,65
18,62
30,64
33,64
24,72
37,61
49,66
45,65
27,69
54,65
26,70
28,61
51,65
21,74
43,66
27,64
32,73
25,63
30,70
30,70
54,69
26,74
40,68
28,68
40,60
34,68
24,69
33,73
34,69
29,73
30,70
37,69
24,67
22,69
23,67
39,72
29,68
34,71
24,64
52,70
31,69
27,72
30,67
30,69
26,65
38,70
23,72
23,75
30,72
22,66
35,63
25,72
27,72
30,63
41,68
51,71
63,61
56,69
56,71
39,73
51,66
44,68
19,70
24,65
23,66
30,69
31,71
28,70
21,68
24,66
49,72
31,63
21,69
36,73
47,68
23,65
41,64
40,67
25,65
34,64
42,65
24,65
31,72
31,76
44,73
27,65
37,69
55,76
34,64
42,68
52,64
42,70
46,71
31,71
29,64
47,62
43,66
38,66
24,71
32,72
38,73
42,66
23,66
25,65
31,65
26,68
31,71
24,66
28,65
26,71
31,72
26,72
26,70
23,72
27,69
22,70
36,67
21,63
35,73
25,75
30,70
30,68
28,69
27,68
47,64
28,64
24,68
65,64
41,70
28,64
24,72
25,62
25,66
22,66
26,72
34,69
28,70
38,64
29,66
31,64
27,70
30,65
44,64
29,64
25,70
33,75
28,66
38,64
22,72
26,72
32,64
24,71
26,67
29,75
44,61
32,67
38,63
34,68
30,63
49,67
28,69
36,67
30,65
38,69
35,70
42,70
36,66
24,71
43,69
39,68
41,73
27,68
59,64
28,68
40,61
31,67
26,69
47,67
28,72
19,59
28,63
38,68
40,66
36,68
31,72
33,73
26,72
22,62
39,68
32,64
36,68
23,71
25,67
35,69
27,62
55,63
55,60
42,60
40,62
38,65
31,66
33,69
39,69
35,60
24,72
30,72
28,72
48,69
26,68
25,63
29,69
26,72
36,65
36,68
42,70
30,65
34,66
25,63
27,67
27,67
51,68
50,65
23,64
30,69
24,76
24,71
29,72
30,75
24,64
51,63
28,70
28,63
29,66
52,71
34,63
22,65
36,68
32,72
54,66
48,67
26,68
21,71
33,65
25,69
39,69
23,61
21,62
37,71
31,69
35,67
21,67
35,68
23,71
26,71
23,67
44,63
25,65
36,77
22,63
25,64
26,65
33,68
23,67
25,64
33,73
25,70
37,71
35,71
41,74
30,75
23,72
22,67
66,68
33,70
26,65
31,71
24,70
25,66
38,68
25,63
34,72
66,71
30,67
29,69
42,70
40,62
27,64
32,67
34,66
21,61
52,64
26,64
24,74
21,59
24,72
32,71
32,66
23,69
26,68
41,68
25,71
42,70
29,74
32,72
33,63
21,70
35,75
20,70
35,73
41,71
33,65
29,70
32,70
36,69
27,67
40,69
59,64
21,70
24,73
42,64
26,70
32,66
38,68
27,61
46,72
23,78
29,65
25,67
29,73
35,65
31,65
20,67
30,69
29,66
30,63
24,63
27,70
23,68
44,67
32,70
25,61
20,66
43,68
22,73
26,68
32,76
35,67
33,70
41,73
29,74
33,61
34,70
24,69
24,74
28,69
38,66
32,63
35,69
24,67
41,63
33,66
25,65
28,67
47,67
31,72
25,71
27,68
29,67
44,66
26,64
25,68
28,64
38,66
30,69
22,61
37,71
39,69
30,72
36,70
33,70
33,69
22,74
24,70
28,64
20,67
24,66
27,66
24,64
30,65
25,62
26,64
33,66
25,65
23,60
23,63
22,64
30,64
30,65
31,74
29,73
33,70
55,70
32,70
22,69
26,63
41,64
26,66
28,64
25,63
31,63
39,66
41,63
29,72
30,66
35,68
24,66
29,69
47,69
26,66
62,78
32,
23,69
24,67
49,61
31,71
21,65
26,72
38,68
26,72
40,74
30,70
23,75
28,70
23,67
23,69
22,64
27,64
32,68
28,63
22,64
24,65
28,68
44,66
26,62
21,63
32,70
31,61
33,67
29,68
25,62
24,64
25,68
35,62
25,67
23,70
23,70
26,67
32,70
24,66
41,73
47,68
24,70
28,68
25,69
26,74
31,70
30,67
26,65
67,64
32,65
26,66
37,68
27,63
20,65
25,71
32,70
30,66
23,75
33,69
26,74
30,62
24,70
35,74
30,70
24,66
27,65
32,62
29,65
29,67
39,66
25,69
40,62
24,60
43,67
32,66
37,70
24,67
30,69
27,69
35,70
21,69
35,66
23,64
29,72
26,64
31,75
23,62
20,66
34,64
30,64
26,67
29,69
23,62
30,62
30,74
29,68
25,71
33,60
32,61
31,69
27,71
26,64
33,71
32,71
29,62
46,66
28,66
21,68
49,66
26,66
22,67
32,68
25,61
52,67
21,66
34,74
29,70
38,65
29,69
23,70
28,68
39,68
22,64
26,71
49,63
28,70
36,72
24,73
33,66
29,66
29,64
27,75
45,69
24,65
28,69
26,75
23,66
37,68
37,66
25,69
27,64
35,62
30,73
21,66
24,68
30,65
23,67
29,67
31,73
34,59
26,69
29,72
59,62
25,65
26,70
27,68
27,68
32,67
31,71
23,66
44,70
36,66
35,71
26,66
34,59
19,71
32,71
35,62
20,71
38,71
24,66
26,71
43,69
63,64
34,70
30,64
28,68
42,63
31,72
28,67
28,73
25,69
27,65
29,69
27,70
41,70
22,65
35,69
27,63
44,69
23,73
24,67
30,70
24,70
30,65
21,70
23,70
26,73
33,71
29,74
24,76
29,60
25,75
21,71
25,68
27,63
22,60
32,67
43,65
25,72
39,72
38,68
34,68
25,73
22,66
37,71
21,80
37,70
42,66
28,74
30,68
37,72
34,74
39,70
35,66
24,69
41,71
40,68
30,66
45,72
28,74
34,63
27,74
27,66
23,69
35,71
33,67
32,71
23,68
39,74
27,67
25,76
50,68
29,71
26,68
26,73
22,64
53,71
26,67
31,67
62,68
28,76
24,70
37,63
33,67
25,71
33,67
27,66
23,69
30,68
32,67
25,71
25,68
25,72
34,71
41,65
31,67
29,66
35,64
52,74
42,67
33,68
37,63
24,64
32,71
28,67
30,62
24,75
23,61
29,66
23,71
37,60
32,65
28,64
38,66
43,60
28,65
33,69
24,68
51,72
24,70
25,74
27,62
35,64
30,64
29,66
24,63
29,67
32,69
30,67
32,61
42,71
30,65
29,68
25,70
51,72
41,66
38,66
35,68
29,69
23,69
24,74
24,65
42,64
35,70
35,64
39,66
30,62
28,64
25,72
26,69
37,67
29,71
32,62
33,69
19,73
18,68
28,71
19,64
29,70
27,62
44,76
28,70
29,70
37,62
21,75
25,68
27,63
39,64
31,69
39,69
22,67
27,69
29,71
33,69
31,68
30,69
31,70
31,63
51,76
69,65
47,64
26,69
55,63
26,68
30,74
19,75
27,63
29,65
28,64
28,69
29,77
23,72
27,66
53,62
28,67
21,65
24,66
34,74
24,69
20,71
30,70
30,63
40,37
41,68
26,64
36,65
30,72
27,72
29,69
38,69
19,73
30,64
35,72
32,72
32,64
39,65
66,63
19,64
46,67
28,67
45,66
41,63
51,63
23,73
18,70
46,71
27,64
27,71
26,64
31,74
28,68
28,70
24,75
37,66
28,72
35,65
29,69
25,70
25,71
33,68
43,63
26,68
48,59
27,63
31,72
67,75
31,75
29,62
22,74
26,65
30,68
40,73
37,74
25,67
42,65
31,62
22,70
38,68
66,66
25,69
35,66
31,64
23,63
30,68
23,72
33,66
44,74
23,60
41,70
31,69
22,70
24,72
25,66
66,65
27,72
33,63
31,69
56,60
29,68
22,64
19,68
31,67
38,65
30,75
24,75
31,64
26,68
21,66
36,69
42,66
24,70
22,65
23,62
38,73
27,68
32,68
22,62
41,60
25,67
36,72
31,69
38,63
35,65
34,69
33,66
35,74
39,72
28,74
57,72
51,65
25,68
46,66
36,62
27,62
22,70
26,64
31,71
30,72
33,70
26,70
31,76
30,70
25,65
33,67
29,63
29,73
28,66
58,63
42,61
44,65
24,69
24,61
28,66
31,66
33,75
30,67
27,69
27,79
20,70
38,70
28,73
32,67
30,75
31,59
28,65
18,64
28,74
21,59
27,67
31,72
30,64
23,75
36,66
27,73
28,68
23,69
21,66
45,72
38,71
35,70
28,72
29,72
29,65
33,69
30,64
32,72
26,73
42,68
28,71
31,69
24,69
31,63
35,69
30,72
33,69
25,70
34,65
25,68
30,73
39,76
30,67
23,70
25,68
22,65
50,65
28,68
29,75
30,70
35,68
30,66
24,67
23,68
23,70
36,66
28,70
38,68
26,68
25,74
30,63
20,72
22,64
40,72
20,65
18,62
28,74
23,64
24,65
50,65
32,66
29,64
33,72
23,73
29,68
26,74
33,64
21,65
28,73
23,69
48,58
48,69
29,71
43,68
32,70
26,70
20,68
23,70
24,72
22,70
39,76
43,75
24,70
36,65
28,67
26,61
39,68
66,63
29,70
29,68
24,68
24,69
21,71
48,73
25,74
32,71
47,76
28,68
26,73
28,66
37,61
25,67
36,72
32,70
41,70
31,69
29,71
25,62
30,67
43,68
40,67
52,70
26,72
25,70
53,70
46,68
40,74
29,72
29,72
40,71
28,62
50,68
23,70
30,73
38,67
26,66
23,62
29,69
22,65
40,70
51,74
26,64
27,65
22,68
27,67
36,69
41,72
21,67
39,67
24,72
28,70
20,69
26,72
32,70
31,66
43,68
27,69
49,66
41,70
49,64
21,69
25,67
51,63
22,67
41,64
37,71
23,68
39,66
23,64
51,72
38,68
40,68
26,70
49,66
25,9
25,68
24,64
26,65
28,66
25,64
21,59
35,67
49,63
19,63
42,66
31,66
49,70
26,80
32,69
37,67
36,74
62,62
25,72
20,70
43,72
23,67
38,73
30,68
18,74
26,68
38,71
22,64
25,74
23,76
32,70
18,66
31,64
24,68
21,67
33,64
42,69
31,67
29,71
25,65
37,74
38,74
39,68
37,68
26,71
26,67
48,68
27,65
24,70
23,67
24,66
41,69
31,73
39,68
30,69
34,71
34,66
26,70
39,73
21,65
37,65
31,66
23,70
25,67
24,69
25,68
19,71
33,67
29,76
28,72
28,70
30,65
33,68
23,63
25,67
49,69
35,63
37,64
39,62
40,72
25,66
25,69
27,74
25,68
29,70
26,71
32,64
27,72
25,64
51,71
27,66
26,61
30,67
28,72
22,69
39,72
39,74
27,63
35,63
23,68
46,68
27,71
49,72
35,66
28,65
27,67
43,70
53,72
44,70
27,66
27,72
27,65
49,65
23,69
34,67
21,72
32,71
40,68
27,64
22,62
27,64
42,67
56,70
28,65
31,68
30,73
44,71
19,77
29,60
24,72
40,70
40,64
28,68
25,65
20,63
31,71
31,71
43,71
30,63
25,66
31,67
35,69
29,69
28,74
31,73
26,69
25,73
34,68
39,69
26,72
28,72
39,74
26,66
26,70
24,62
66,62
37,66
24,70
33,71
29,68
25,62
24,73
40,67
39,62
34,73
40,67
52,67
25,72
26,65
30,70
28,68
25,72
30,73
25,62
19,59
38,70
28,73
27,67
31,63
20,65
27,72
30,66
40,63
27,63
34,64
27,68
24,75
30,62
56,70
32,64
23,67
25,68
23,75
43,70
25,63
46,74
23,73
27,72
29,69
42,69
24,70
36,71
43,63
34,62
24,75
27,71
28,66
31,66
26,70
26,65
27,73
32,68
56,64
42,63
47,73
29,65
24,71
38,64
33,70
48,66
58,74
26,70
26,71
27,64
26,67
22,67
35,67
28,67
56,67
44,69
36,63
28,73
27,64
39,68
55,74
23,68
29,68
58,70
28,63
52,65
57,71
21,69
25,72
36,71
49,71
43,68
35,71
28,76
28,67
30,71
34,66
47,64
34,68
40,69
26,70
48,71
30,71
36,66
25,70
25,72
49,62
42,67
31,69
28,65
23,63
37,67
22,77
68,69
39,67
27,76
43,67
35,73
37,69
26,70
37,70
42,72
20,60
52,69
37,60
30,71
18,67
29,66
33,71
24,61
32,61
35,73
31,66
31,68
40,70
28,63
26,77
32,67
50,66
25,72
51,68
30,66
37,69
29,70
22,73
35,69
20,70
25,69
28,65
21,58
24,74
42,71
30,71
30,63
36,71
40,62
32,66
28,67
23,69
39,73
25,68
27,66
25,73
38,63
28,68
31,64
20,66
18,66
38,66
30,70
27,74
26,66
36,71
39,63
29,72
28,64
35,64
30,69
20,60
26,70
32,63
33,67
42,66
35,70
42,61
32,72
20,66
32,62
26,72
23,74
27,64
48,74
33,63
32,66
32,69
27,75
26,66
19,67
27,72
32,70
36,65
30,70
31,68
34,65
21,70
28,70
33,72
20,67
42,61
45,71
47,65
22,68
48,66
43,66
46,63
26,76
25,71
42,71
45,78
35,75
31,65
24,62
35,62
21,66
27,72
34,67
30,71
24,71
20,65
29,75
23,74
26,64
34,67
42,66
25,67
47,70
26,66
48,69
28,67
24,66
36,68
23,68
32,66
33,67
52,66
29,63
33,70
31,61
31,67
67,69
31,66
30,66
22,68
23,71
25,65
23,67
27,66
41,63
20,66
40,60
30,61
31,70
31,64
22,68
26,71
23,72
55,69
27,70
25,71
32,64
35,65
28,70
29,72
28,73
26,68
27,70
27,68
23,67
48,62
63,67
44,67
35,71
31,72
21,69
19,65
33,72
28,65
38,70
26,68
43,70
38,64
28,71
27,69
35,62
32,66
26,71
42,69
21,72
33,58
24,69
32,63
24,72
20,60
29,64
39,71
32,65
39,76
47,64
27,66
28,68
24,74
21,72
30,68
24,66
25,65
31,62
37,69
32,68
27,63
21,68
25,68
26,65
22,69
25,68
21,68
30,66
23,66
29,62
21,68
49,71
32,71
37,65
28,67
26,61
24,64
27,63
25,72
22,66
24,71
28,72
29,66
35,62
34,68
26,64
39,79
31,74
31,68
22,71
27,65
30,59
37,70
32,64
42,62
49,70
25,71
37,68
62,68
27,64
30,74
28,72
25,75
46,70
28,71
26,61
39,62
29,73
35,68
53,67
36,62
50,63
43,71
23,76
52,72
55,63
39,70
49,74
42,64
30,68
23,67
28,58
34,72
35,66
24,72
26,69
29,73
23,75
29,65
26,69
50,66
49,67
27,70
36,69
21,72
29,74
46,66
34,66
32,66
25,73
23,66
29,71
40,67
25,69
36,72
22,70
30,74
28,72
28,76
31,67
26,68
21,67
32,70
59,68
28,68
26,68
35,68
34,71
29,73
31,63
22,63
32,70
21,72
25,67
26,66
29,61
29,71
30,72
34,74
24,72
48,70
31,70
29,68
39,67
31,70
26,73
61,73
43,73
32,70
36,72
32,70
33,69
26,72
38,68
41,71
32,66
23,71
27,71
26,71
45,72
27,70
26,67
54,73
61,72
25,71
20,66
28,67
23,72
35,69
35,60
24,71
24,62
44,75
30,67
29,70
24,70
27,67
32,73
30,74
33,70
31,70
24,73
30,70
31,75
28,66
32,65
19,74
24,74
24,67
32,72
60,73
29,70
49,75
23,66
40,62
40,63
40,62
38,66
25,71
20,70
26,74
28,74
27,75
27,79
25,71
31,72
28,77
19,73
29,74
22,61
24,71
38,72
32,62
23,71
43,70
62,72
33,67
39,60
30,72
28,73
29,73
25,74
29,68
30,75
24,70
29,77
32,69
23,73
27,69
36,69
29,65
28,68
38,72
61,69
40,68
48,72
34,71
32,74
27,67
34,74
28,67
32,71
37,67
38,67
34,75
30,65
21,71
22,74
23,71
23,75
22,74
33,68
30,66
30,68
31,72
33,69
24,61
46,76
25,79
22,66
23,70
30,73
44,74
22,67
25,66
26,67
35,70
32,70
30,68
27,73
45,68
52,70
40,69
40,72
31,70
25,73
37,72
25,61
32,64
32,68
42,62
54,62
26,74
22,66
24,66
21,67
27,67
42,73
35,69
30,74
33,70
23,72
30,69
35,72
29,72
29,75
53,75
26,72
22,68
23,69
41,69
36,71
25,71
59,70
37,70
23,73
33,66
64,67
32,62
28,73
34,73
37,73
30,66
31,64
24,69
28,67
40,68
41,69
49,71
28,70
51,62
49,68
32,58
35,73
31,74
33,66
30,73
44,76
38,77
24,70
38,72
32,72
44,76
28,71
26,69
24,63
43,71
25,70
56,67
31,67
35,71
29,71
48,74
21,70
25,64
30,64
43,75
27,73
28,68
24,71
61,75
44,72
31,69
39,69
25,74
33,67
28,71
25,71
27,69
24,70
29,66
27,70
42,70
25,70
27,66
21,71
34,66
32,70
23,66
32,72
33,69
25,60
38,73
35,70
31,66
40,67
52,63
35,74
28,70
18,63
23,74
27,69
39,73
24,63
26,74
46,66
30,73
29,70
26,74
33,68
27,66
18,68
19,64
46,69
31,69
42,64
34,72
24,62
23,65
25,67
37,72
30,73
30,64
26,69
23,64
27,62
25,70
29,71
36,72
32,73
40,64
32,73
20,68
27,72
42,72
31,67
25,71
42,67
21,69
37,70
32,74
25,73
28,70
19,70
30,70
46,66
21,63
46,70
27,72
37,73
37,70
33,72
25,65
31,72
33,68
60,65
26,74
26,62
37,69
54,71
54,72
37,69
54,70
26,72
39,70
32,67
45,65
34,72
21,68
25,72
26,72
61,63
29,70
50,64
24,73
42,66
27,64
30,63
21,72
33,65
28,69
52,74
31,66
